0.100000,-0.000213
0.350000,-0.000201
0.550000,-0.000196
0.750000,-0.000626
0.950000,0.002944
1.150000,0.004428
1.300000,0.005034
1.500000,0.003301
1.650000,0.006651
1.800000,0.006594
1.950000,0.004444
2.100000,0.004386
2.350000,0.004445
2.500000,0.005974
2.600000,0.006094
2.800000,0.006406
3.000000,0.005755
3.200000,0.003807
3.400000,0.003561
3.600000,0.003572
3.800000,0.003573
3.900000,0.003606
4.100000,0.003685
4.300000,0.003461
4.450000,0.003477
4.600000,0.001534
4.750000,0.001437
4.950000,0.002112
5.100000,0.002090
5.300000,0.000352
5.500000,-0.000137
5.650000,-0.000250
5.800000,-0.000980
5.950000,-0.001987
6.150000,-0.001903
6.350000,0.004040
6.700000,0.002373
6.850000,0.004111
7.000000,0.004154
7.200000,0.004394
7.400000,0.007781
7.550000,0.006998
7.750000,0.007008
7.900000,0.007334
8.150000,0.007781
8.300000,0.007777
8.450000,0.006164
8.650000,0.006163
8.750000,0.005971
8.950000,0.005733
9.100000,0.005936
9.350000,0.006379
9.600000,0.005143
9.750000,0.003507
9.900000,0.000187
10.100000,0.001982
10.250000,0.000986
10.400000,0.000834
10.600000,-0.000834
10.750000,-0.000827
10.900000,-0.004690
11.150000,-0.004701
11.300000,-0.003944
11.400000,-0.003953
11.600000,-0.002950
11.750000,-0.000958
11.900000,-0.000707
12.050000,-0.000565
12.200000,0.013970
12.400000,0.012262
12.650000,0.014297
12.800000,0.014184
13.000000,0.016486
13.100000,0.017693
13.250000,0.017583
13.400000,0.021076
13.550000,0.019913
13.750000,0.019913
13.900000,0.019815
14.100000,0.018951
14.300000,0.021072
14.550000,0.023991
14.700000,0.025100
14.800000,0.026320
15.000000,0.028464
15.150000,0.029651
15.350000,0.028032
15.500000,0.029263
15.650000,0.027983
15.800000,0.027684
16.000000,0.023287
16.150000,0.023713
16.400000,0.021641
16.600000,0.021699
16.750000,0.022432
16.900000,0.022438
17.050000,0.022536
17.250000,0.022665
17.350000,0.025976
17.550000,0.024179
17.700000,0.022673
17.900000,0.024573
18.050000,0.023874
18.250000,0.023881
18.550000,0.021229
18.750000,0.022055
18.950000,0.022975
19.150000,0.022028
19.350000,0.022036
19.500000,0.023647
19.650000,0.023072
19.800000,0.021111
19.950000,0.021964
20.150000,0.021810
20.300000,0.022803
20.500000,0.021271
20.650000,0.022016
20.900000,0.021924
21.150000,0.021740
21.300000,0.020273
21.400000,0.018744
21.600000,0.018196
21.800000,0.017219
21.900000,0.015751
22.100000,0.015303
22.200000,0.016337
22.400000,0.010850
22.600000,0.010698
22.750000,0.012386
22.950000,0.012304
23.100000,0.012537
23.250000,0.012797
23.550000,0.014585
23.750000,0.013782
23.900000,0.014831
24.050000,0.015407
24.200000,0.014663
24.350000,0.013985
24.450000,0.014073
24.650000,0.014743
24.800000,0.014761
24.950000,0.014491
25.100000,0.014259
25.250000,0.013803
25.450000,0.014496
25.600000,0.014951
25.750000,0.015416
25.950000,0.016691
26.300000,0.017793
26.450000,0.018548
26.600000,0.019447
26.750000,0.019284
26.850000,0.018381
27.050000,0.018140
27.250000,0.017839
27.300000,0.019323
27.500000,0.019324
27.650000,0.019315
27.800000,0.020648
28.000000,0.019860
28.150000,0.020150
28.300000,0.020059
28.500000,0.021679
28.650000,0.021570
28.800000,0.016394
29.100000,0.017071
29.400000,0.017355
29.500000,0.019941
29.650000,0.020087
29.800000,0.020410
30.050000,0.020936
30.250000,0.020166
30.450000,0.019534
30.650000,0.019187
30.850000,0.017648
31.050000,0.018128
31.250000,0.018974
31.400000,0.018331
31.550000,0.017904
31.750000,0.018879
31.900000,0.017215
32.050000,0.016822
32.250000,0.017424
32.400000,0.016892
32.650000,0.017094
32.950000,0.019538
33.150000,0.021127
33.250000,0.020150
33.450000,0.019683
33.700000,0.015009
33.800000,0.015146
34.000000,0.015133
34.100000,0.015477
34.300000,0.015477
34.450000,0.015732
34.600000,0.014880
34.700000,0.013872
34.850000,0.012878
35.100000,0.014067
35.200000,0.014708
35.400000,0.014340
35.550000,0.017117
35.750000,0.015184
35.950000,0.015752
36.050000,0.017792
36.450000,0.016609
36.700000,0.017552
36.800000,0.017640
36.950000,0.015605
37.150000,0.015871
37.250000,0.014768
37.400000,0.016280
37.550000,0.016840
37.700000,0.015584
37.850000,0.015423
38.050000,0.015431
38.150000,0.015752
38.350000,0.015439
38.500000,0.013222
38.650000,0.013243
38.850000,0.013575
38.950000,0.013944
39.150000,0.015439
39.350000,0.014075
39.450000,0.010979
39.650000,0.010897
39.800000,0.010859
39.950000,0.010848
40.200000,0.008892
40.550000,0.013031
40.750000,0.013055
40.900000,0.013075
41.050000,0.010735
41.250000,0.011573
41.400000,0.011960
41.500000,0.011868
41.600000,0.011372
41.800000,0.010150
42.000000,0.009091
42.200000,0.009473
42.350000,0.009061
42.600000,0.009425
42.750000,0.007783
42.900000,0.008325
