0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.250000,-0.000024,-0.000006,-0.000024,-0.000005,-0.000024,-0.000004,-0.000018,-0.000006,-0.000018,-0.000004,-0.000022,-0.000005,0.000001,-0.000000,0.000000,-0.000000
0.450000,0.000019,0.000005,0.000019,0.000006,0.000019,0.000006,0.000022,0.000005,0.000022,0.000006,-0.000002,0.000000,0.000000,0.000000,-0.000001,0.000000
0.550000,-0.000002,-0.000001,-0.000002,-0.000001,-0.000002,-0.000000,0.000000,-0.000001,-0.000021,-0.000005,-0.000002,-0.000000,-0.000001,-0.000000,-0.000002,-0.000000
0.700000,-0.000021,-0.000006,-0.000021,-0.000005,-0.000021,-0.000005,-0.000000,-0.000002,0.000021,0.000005,0.000019,0.000004,0.000020,0.000004,0.000020,0.000004
0.900000,-0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000002,-0.000012,-0.000004,-0.000012,-0.000003,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000
1.050000,0.000018,0.000004,0.000018,0.000005,0.000018,0.000006,0.000021,0.000004,0.000021,0.000006,0.000005,0.000001,0.000006,0.000001,0.000005,0.000001
1.150000,-0.000002,-0.000001,-0.000002,-0.000000,-0.000002,0.000000,-0.000025,-0.000007,-0.000025,-0.000006,-0.000027,-0.000006,-0.000026,-0.000006,-0.000026,-0.000006
1.250000,-0.000026,-0.000006,-0.000026,-0.000005,-0.000026,-0.000004,0.000002,0.000001,0.000002,0.000002,0.000024,0.000006,0.000026,0.000006,0.000025,0.000006
1.450000,0.000037,0.000128,0.000037,0.000114,0.000037,0.000100,-0.000040,0.000128,-0.000040,0.000100,-0.000009,0.000109,-0.000054,0.000129,-0.000034,0.000129
1.550000,-0.000003,0.000022,-0.000003,0.000020,-0.000003,0.000017,-0.000016,0.000022,-0.000016,0.000017,-0.000007,0.000020,-0.000001,-0.000000,-0.000001,-0.000000
1.700000,0.000157,0.000201,0.000157,0.000146,0.000157,0.000091,-0.000151,0.000202,-0.000151,0.000092,0.000069,0.000146,-0.000063,0.000146,0.000003,0.000146
1.800000,-0.000002,0.000023,-0.000099,0.000101,-0.000099,0.000118,-0.000001,0.000083,-0.000001,0.000118,-0.000071,0.000101,-0.000026,0.000111,-0.000046,0.000111
2.000000,-0.000110,0.000249,-0.000013,0.000194,-0.000013,0.000199,0.000018,0.000188,0.000018,0.000199,-0.000004,0.000194,0.000006,0.000184,-0.000001,0.000184
2.100000,0.000006,0.000018,0.000006,0.000080,0.000006,0.000090,0.000064,0.000069,0.000064,0.000090,0.000022,0.000079,0.000047,0.000079,0.000035,0.000079
2.250000,-0.000016,0.000220,-0.000016,0.000179,-0.000016,0.000190,0.000042,0.000169,0.000042,0.000190,0.000001,0.000179,0.000026,0.000179,0.000013,0.000179
2.350000,-0.000044,0.000005,-0.000044,0.000015,-0.000044,0.000025,0.000012,0.000005,0.000012,0.000025,-0.000028,0.000015,-0.000004,0.000015,-0.000016,0.000015
2.450000,0.000003,0.000010,0.000003,0.000010,0.000003,0.000009,0.000000,0.000010,0.000040,0.000104,-0.000012,0.000091,0.000019,0.000091,0.000004,0.000091
2.550000,-0.000030,0.000080,-0.000025,0.000218,-0.000025,0.000226,0.000018,0.000211,-0.000022,0.000131,0.000002,0.000137,-0.000012,0.000137,-0.000005,0.000137
2.750000,-0.000050,0.000152,-0.000055,0.000031,-0.000055,0.000040,-0.000003,0.000021,-0.000003,0.000040,-0.000040,0.000031,-0.000018,0.000031,-0.000006,0.000152
2.850000,0.000054,0.000154,0.000054,0.000138,0.000054,0.000121,-0.000038,0.000154,-0.000038,0.000121,0.000028,0.000138,-0.000012,0.000138,-0.000015,0.000017
2.950000,-0.000089,0.000117,-0.000089,0.000135,-0.000089,0.000153,0.000010,0.000117,0.000010,0.000153,-0.000060,0.000135,-0.000018,0.000135,-0.000039,0.000135
3.050000,0.000018,0.000048,0.000018,0.000043,0.000018,0.000037,-0.000010,0.000048,-0.000010,0.000037,0.000010,0.000043,-0.000002,0.000043,0.000004,0.000043
3.150000,0.000005,0.000100,0.000005,0.000095,0.000005,0.000091,-0.000022,0.000100,-0.000022,0.000091,-0.000002,0.000095,-0.000014,0.000095,-0.000019,0.000183
3.250000,-0.000028,0.000096,-0.000029,0.000099,-0.000029,0.000103,-0.000007,0.000096,-0.000044,0.000164,-0.000005,0.000174,-0.000029,0.000174,-0.000007,0.000086
3.350000,0.000118,0.000136,-0.000078,0.000245,-0.000078,0.000257,-0.000007,0.000232,0.000030,0.000197,-0.000075,0.000170,-0.000012,0.000170,-0.000043,0.000170
3.500000,-0.000110,0.000133,0.000086,0.000020,0.000086,0.000004,-0.000057,0.000147,-0.000057,0.000096,0.000044,0.000121,-0.000017,0.000121,0.000014,0.000121
3.650000,0.000040,0.000333,0.000040,0.000311,0.000039,0.000289,-0.000028,0.000222,-0.000028,0.000198,0.000021,0.000210,-0.000008,0.000210,0.000007,0.000210
3.750000,-0.000080,0.000068,-0.000079,0.000091,-0.000079,0.000114,0.000047,0.000068,0.000048,0.000113,-0.000043,0.000091,0.000011,0.000091,-0.000016,0.000091
3.800000,0.000026,0.000015,0.000026,0.000096,0.000026,0.000091,-0.000002,0.000101,-0.000002,0.000091,0.000018,0.000096,0.000006,0.000096,0.000012,0.000096
3.900000,-0.000004,0.000095,-0.000003,0.000006,-0.000003,0.000004,-0.000016,0.000009,0.000003,0.000009,0.000012,0.000011,0.000006,0.000011,0.000009,0.000011
4.050000,-0.000078,0.000315,-0.000078,0.000331,-0.000078,0.000347,0.000010,0.000315,-0.000009,0.000342,-0.000071,0.000326,-0.000034,0.000326,-0.000053,0.000326
4.200000,-0.000012,0.000053,-0.000012,0.000055,-0.000012,0.000057,-0.000002,0.000053,-0.000002,0.000057,-0.000009,0.000055,-0.000005,0.000055,-0.000007,0.000055
4.300000,-0.000002,0.000050,-0.000002,0.000045,-0.000002,0.000040,-0.000030,0.000050,-0.000030,0.000040,-0.000010,0.000045,-0.000022,0.000045,-0.000020,0.000061
4.400000,0.000014,0.000015,0.000014,0.000012,0.000014,0.000010,-0.000000,0.000015,-0.000000,0.000010,0.000010,0.000012,0.000004,0.000012,-0.000002,0.000182
4.550000,0.000052,0.000239,0.000052,0.000231,0.000053,0.000223,0.000006,0.000239,0.000006,0.000223,0.000039,0.000231,0.000019,0.000231,0.000043,0.000046
4.600000,0.000007,0.000003,0.000007,0.000003,-0.000014,0.000007,-0.000018,0.000009,-0.000018,0.000007,-0.000015,0.000008,-0.000017,0.000008,-0.000016,0.000008
4.700000,-0.000004,0.000003,-0.000004,0.000002,0.000017,-0.000003,0.000016,-0.000003,0.000016,-0.000003,0.000017,-0.000003,0.000014,0.000047,0.000004,0.000047
4.800000,-0.000034,0.000046,-0.000034,0.000053,-0.000034,0.000061,0.000009,0.000046,0.000009,0.000061,-0.000022,0.000053,0.000035,0.000077,0.000030,0.000077
4.900000,0.000038,0.000085,0.000038,0.000091,0.000038,0.000098,0.000075,0.000085,0.000022,0.000184,0.000036,0.000187,-0.000009,0.000114,0.000002,0.000114
5.000000,0.000004,0.000118,-0.000110,0.000374,-0.000110,0.000373,-0.000116,0.000375,-0.000063,0.000287,-0.000100,0.000278,-0.000078,0.000278,-0.000089,0.000278
5.150000,-0.000119,0.000313,-0.000004,0.000052,-0.000004,0.000049,-0.000023,0.000056,-0.000023,0.000049,-0.000010,0.000052,-0.000018,0.000052,0.000002,0.000074
5.300000,0.000016,0.000017,0.000016,0.000019,0.000016,0.000021,0.000027,0.000017,-0.000031,0.000057,-0.000009,0.000063,-0.000022,0.000063,-0.000031,0.000041
5.400000,-0.000010,0.000065,-0.000010,0.000056,-0.000010,0.000047,-0.000061,0.000065,-0.000004,0.000011,0.000003,0.000012,-0.000001,0.000012,-0.000021,0.000090
5.500000,-0.000032,0.000080,-0.000032,0.000083,-0.000032,0.000086,-0.000017,0.000080,-0.000017,0.000086,-0.000028,0.000083,-0.000022,0.000083,-0.000002,0.000005
5.550000,-0.000010,0.000052,-0.000040,0.000270,-0.000040,0.000276,-0.000008,0.000264,-0.000008,0.000276,-0.000031,0.000270,-0.000017,0.000270,-0.000024,0.000270
5.700000,-0.000028,0.000240,0.000002,0.000027,0.000002,0.000027,-0.000000,0.000028,-0.000000,0.000027,0.000002,0.000027,0.000000,0.000027,0.000001,0.000027
5.800000,0.000007,0.000172,0.000007,0.000172,0.000007,0.000172,0.000007,0.000172,0.000007,0.000172,0.000007,0.000172,0.000007,0.000172,0.000007,0.000172
5.900000,0.000010,0.000256,0.000010,0.000254,0.000010,0.000253,0.000002,0.000256,0.000002,0.000253,0.000008,0.000254,0.000005,0.000254,0.000006,0.000254
5.950000,-0.000003,0.000020,-0.000003,0.000016,-0.000002,0.000011,-0.000025,0.000020,-0.000025,0.000011,-0.000009,0.000016,-0.000019,0.000016,-0.000014,0.000016
6.100000,0.000002,0.000033,0.000002,0.000030,0.000002,0.000026,-0.000019,0.000033,-0.000019,0.000026,-0.000004,0.000030,-0.000013,0.000030,-0.000008,0.000030
6.300000,0.000014,0.000172,0.000014,0.000178,0.000014,0.000183,0.000044,0.000172,0.000044,0.000183,0.000023,0.000178,0.000036,0.000178,0.000029,0.000178
6.400000,-0.000053,0.000385,-0.000053,0.000396,-0.000053,0.000408,0.000011,0.000385,0.000011,0.000407,-0.000035,0.000396,-0.000007,0.000396,-0.000021,0.000396
6.500000,0.000017,0.000029,0.000017,0.000028,0.000017,0.000028,0.000013,0.000029,0.000013,0.000028,0.000015,0.000028,0.000014,0.000028,0.000015,0.000028
6.550000,-0.000022,0.000005,-0.000022,0.000005,-0.000022,0.000005,-0.000023,0.000005,-0.000023,0.000005,0.000004,-0.000001,0.000003,-0.000001,0.000003,-0.000001
6.700000,0.000024,-0.000004,0.000024,-0.000005,0.000024,-0.000006,0.000021,-0.000004,0.000021,-0.000006,-0.000002,0.000001,-0.000003,0.000001,-0.000003,0.000001
6.800000,0.000002,0.000001,0.000002,0.000000,0.000002,-0.000000,-0.000001,0.000001,-0.000022,0.000004,-0.000019,0.000005,-0.000021,0.000005,-0.000020,0.000005
6.900000,-0.000020,0.000005,-0.000020,0.000005,-0.000020,0.000005,-0.000022,0.000005,-0.000001,0.000000,-0.000000,0.000000,0.000007,0.000071,0.000013,0.000071
