66.386299,150.569199,-0.000000
66.386694,150.569200,-0.000001
66.386579,150.569152,-0.000001
66.386667,150.569195,0.000000
66.386533,150.569157,0.000000
66.388049,150.569251,0.000001
66.387065,150.569236,0.000001
66.386120,150.568877,0.000002
66.384973,150.568960,0.000002
66.387445,150.569096,0.000002
66.386654,150.569076,0.000002
66.386274,150.569068,0.000003
66.386300,150.569346,0.000003
66.386757,150.569049,0.000003
66.386315,150.569160,0.000003
66.387946,150.569509,0.000004
66.386266,150.569387,0.000004
66.387876,150.569062,0.000002
66.385917,150.569360,0.000002
66.387237,150.569260,0.000003
66.387762,150.569307,0.000003
66.387046,150.569295,0.000003
66.388422,150.569396,0.000003
66.387238,150.569166,0.000003
66.386763,150.569117,0.000003
66.388801,150.568913,0.000003
66.387280,150.569152,0.000002
66.386977,150.569154,0.000002
66.387321,150.569119,0.000003
66.388961,150.569422,0.000003
66.386616,150.569144,0.000004
66.387031,150.569281,0.000004
66.387468,150.569067,0.000003
66.386748,150.569224,0.000003
66.387511,150.569379,0.000003
66.387314,150.569171,0.000004
66.386089,150.569008,0.000003
66.387757,150.585831,-0.000152
66.380554,150.626625,-0.045660
66.363956,150.731666,-0.065621
66.358181,150.832063,-0.068121
66.368727,150.985092,-0.061692
66.361429,151.117107,-0.075651
66.360349,151.214974,-0.080010
66.358853,151.311920,-0.099654
66.359160,151.321691,-0.094643
66.314675,151.598133,-0.158644
66.309692,151.615084,-0.165689
66.311614,151.615422,-0.165688
66.307760,151.651737,-0.183384
66.305171,151.843592,-0.231162
66.305636,151.853584,-0.232674
66.309664,152.005299,-0.249541
66.310954,152.089092,-0.265002
66.308185,152.197516,-0.289942
66.305332,152.291305,-0.320071
66.311121,152.335605,-0.320985
66.317703,152.442202,-0.331624
66.322023,152.541044,-0.332784
66.326367,152.588466,-0.332372
66.333340,152.689522,-0.340411
66.322036,152.784854,-0.381274
66.332818,152.882008,-0.390018
66.330966,152.979874,-0.414393
66.360311,153.223162,-0.398038
66.361263,153.233472,-0.397000
66.369127,153.331194,-0.397814
66.376410,153.430677,-0.406079
66.364205,153.525213,-0.451177
66.355150,153.660515,-0.490793
66.355399,153.669706,-0.517565
66.352825,153.766704,-0.519826
66.367299,153.866693,-0.509047
66.376959,153.965814,-0.515324
66.375855,154.150885,-0.556009
66.375388,154.292387,-0.561367
66.365866,154.390194,-0.582698
66.364045,154.407590,-0.587183
66.371329,154.597944,-0.609236
66.377269,154.645195,-0.607120
66.379256,154.655445,-0.606254
66.383693,154.703278,-0.601220
66.379132,154.802286,-0.624469
66.377815,154.900306,-0.643672
66.380247,155.002273,-0.660132
66.370682,155.085181,-0.678684
66.364340,155.140139,-0.748141
66.348124,155.234905,-0.753513
66.353821,155.340080,-0.753453
66.336461,155.420222,-0.794317
66.332284,155.576005,-0.818460
66.342069,155.762713,-0.827732
66.342532,155.782689,-0.828813
66.321969,155.934948,-0.839835
66.348335,156.025835,-0.808287
66.340038,156.126048,-0.844726
66.344633,156.244968,-0.845528
66.351649,156.344362,-0.849437
66.382944,156.433952,-0.802159
66.386837,156.476655,-0.806205
66.393756,156.578694,-0.811098
66.404376,156.678899,-0.812891
66.405102,156.828117,-0.842040
66.407192,156.873143,-0.838569
66.419961,157.070926,-0.829029
66.420837,157.075868,-0.827389
66.419340,157.176167,-0.827731
66.423607,157.330051,-0.826571
66.433787,157.479291,-0.835590
66.441674,157.575485,-0.838094
66.454002,157.715390,-0.835387
66.455351,157.725787,-0.835479
66.446080,157.919832,-0.856580
66.458783,158.014914,-0.841788
66.460499,158.025363,-0.840381
66.467058,158.123050,-0.848216
66.471544,158.177725,-0.848945
66.503693,158.365387,-0.821885
66.542512,158.560550,-0.814866
66.546470,158.577354,-0.814662
66.545335,158.577499,-0.814594
66.554377,158.632529,-0.813062
66.540612,158.727412,-0.857426
66.562999,159.103798,-0.865589
66.564243,159.133302,-0.866669
66.566612,159.132903,-0.866669
66.569439,159.227608,-0.875533
66.572357,159.327744,-0.881001
66.579031,159.373904,-0.880876
66.596907,159.475409,-0.868317
66.606444,159.563992,-0.865997
66.632076,159.858888,-0.905446
66.635108,159.881610,-0.909049
66.632597,159.882176,-0.912347
66.650647,160.065822,-0.894518
66.651904,160.075391,-0.892618
66.652583,160.127117,-0.881325
66.660103,160.222805,-0.884290
66.660082,160.323388,-0.901406
66.686549,160.599996,-0.886989
66.691282,160.621843,-0.885268
66.698108,160.710011,-0.886596
66.699239,160.719981,-0.886975
66.708886,160.935717,-0.870431
66.707526,161.056937,-0.901763
66.709899,161.116581,-0.913250
66.716774,161.221172,-0.913052
66.736397,161.318336,-0.886412
66.735793,161.364178,-0.896835
66.741558,161.466641,-0.902104
66.757831,161.565041,-0.893545
66.763774,161.720071,-0.916515
66.781171,161.816141,-0.895880
66.770477,161.916648,-0.928650
66.781834,161.962431,-0.919329
66.798187,162.064654,-0.906350
66.808414,162.349530,-0.908481
66.809505,162.366150,-0.909413
66.833522,162.558140,-0.880736
66.835250,162.578360,-0.877994
66.834470,162.578235,-0.877994
66.848622,162.713740,-0.876362
66.843114,162.893016,-0.916563
66.844028,162.913596,-0.922957
66.861333,163.156180,-0.940782
66.864438,163.255196,-0.951020
66.879038,163.451725,-0.936912
66.881611,163.472133,-0.935315
66.881237,163.471911,-0.935316
66.879070,163.513845,-0.949187
66.877578,163.604940,-0.967835
66.876575,163.662625,-0.975521
66.881627,163.822310,-0.990999
66.903415,163.911521,-0.961853
66.906672,164.011329,-0.965920
66.918603,164.199290,-0.966479
66.918047,164.209088,-0.966312
66.928148,164.244967,-0.947486
66.945904,164.289513,-0.941774
66.924997,164.573781,-1.074518
66.954721,164.757490,-1.068631
66.960029,164.779482,-1.067971
66.987323,164.950223,-1.023483
66.989224,164.966005,-1.018591
66.983674,164.952725,-1.018390
66.982435,165.219972,-1.230637
66.983783,165.313504,-1.245958
67.003429,165.407289,-1.221771
67.029753,165.500136,-1.191090
67.045617,165.584718,-1.176481
67.055929,165.639660,-1.165396
67.067599,165.730641,-1.154495
67.078468,165.839373,-1.153719
67.077095,165.940730,-1.168135
67.078847,166.040325,-1.166796
67.096752,166.080934,-1.137104
67.122631,166.173685,-1.101198
67.128880,166.274071,-1.104580
