0.050000,-0.001011,0.027202,-0.001011,0.027202
0.150000,-0.001109,0.027269,-0.001109,0.027269
0.300000,-0.001174,0.027306,-0.001174,0.027306
0.350000,-0.001346,0.027365,-0.001346,0.027365
0.500000,-0.001418,0.027384,-0.001418,0.027384
0.600000,-0.001520,0.027382,-0.001520,0.027382
0.650000,-0.001595,0.027410,-0.001595,0.027410
0.800000,-0.001686,0.027399,-0.001686,0.027399
0.850000,-0.001777,0.027370,-0.001777,0.027370
1.050000,-0.001918,0.027382,-0.001918,0.027382
1.150000,-0.001992,0.027376,-0.001992,0.027376
1.200000,-0.002044,0.027358,-0.002044,0.027358
1.350000,-0.002165,0.027361,-0.002165,0.027361
1.450000,-0.002207,0.027335,-0.002207,0.027335
1.550000,-0.002366,0.027346,-0.002366,0.027346
1.650000,-0.002405,0.027321,-0.002405,0.027321
1.800000,-0.002406,0.027368,-0.002406,0.027368
1.900000,-0.002487,0.027375,-0.002487,0.027375
1.950000,-0.002483,0.027394,-0.002483,0.027394
2.100000,-0.002404,0.027382,-0.002404,0.027382
2.150000,-0.002422,0.027372,-0.002422,0.027372
2.250000,-0.002464,0.027424,-0.002464,0.027424
2.350000,-0.002403,0.027416,-0.002403,0.027416
2.500000,-0.002485,0.027418,-0.002485,0.027418
2.600000,-0.002404,0.027391,-0.002404,0.027391
2.700000,-0.002483,0.027406,-0.002483,0.027406
2.850000,-0.002408,0.027390,-0.002408,0.027390
2.950000,-0.002402,0.027357,-0.002402,0.027357
3.050000,-0.002543,0.027443,-0.002543,0.027443
3.250000,-0.002391,0.027343,-0.002391,0.027343
3.300000,-0.002568,0.027444,-0.002568,0.027444
3.400000,-0.002502,0.027359,-0.002502,0.027359
3.500000,-0.002411,0.027317,-0.002411,0.027317
3.600000,-0.002420,0.027323,-0.002420,0.027323
3.750000,-0.002409,0.027323,-0.002409,0.027323
3.800000,-0.002536,0.027366,-0.002536,0.027366
4.000000,-0.002417,0.027284,-0.002417,0.027284
4.100000,-0.002403,0.027288,-0.002403,0.027288
4.150000,-0.002488,0.027296,-0.002488,0.027296
4.250000,-0.002438,0.027287,-0.002438,0.027287
4.350000,-0.002543,0.027370,-0.002543,0.027370
4.450000,-0.002438,0.027255,-0.002438,0.027255
4.600000,-0.002422,0.027306,-0.002422,0.027306
4.750000,-0.002419,0.027268,-0.002419,0.027268
4.800000,-0.002417,0.027253,-0.002417,0.027253
4.950000,-0.002421,0.027231,-0.002421,0.027231
5.000000,-0.002487,0.027243,-0.002487,0.027243
5.200000,-0.002425,0.027238,-0.002425,0.027238
5.250000,-0.002415,0.027227,-0.002415,0.027227
5.350000,-0.002482,0.027248,-0.002482,0.027248
5.500000,-0.002409,0.027217,-0.002409,0.027217
5.600000,-0.002379,0.027218,-0.002379,0.027218
5.700000,-0.002513,0.027295,-0.002513,0.027295
5.800000,-0.002398,0.027192,-0.002398,0.027192
5.900000,-0.002494,0.027261,-0.002494,0.027261
6.000000,-0.002407,0.027187,-0.002407,0.027187
6.150000,-0.002529,0.027276,-0.002529,0.027276
6.350000,-0.002470,0.027214,-0.002470,0.027214
6.450000,-0.002431,0.027223,-0.002431,0.027223
6.550000,-0.002444,0.027208,-0.002444,0.027208
6.650000,-0.002523,0.027232,-0.002523,0.027232
6.750000,-0.002581,0.027279,-0.002581,0.027279
6.850000,-0.002484,0.027192,-0.002484,0.027192
6.950000,-0.002540,0.027232,-0.002540,0.027232
7.100000,-0.002638,0.027309,-0.002638,0.027309
7.250000,-0.002463,0.027185,-0.002463,0.027185
7.400000,-0.002461,0.027163,-0.002461,0.027163
7.500000,-0.002473,0.027143,-0.002473,0.027143
