0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200000,-0.000002,-0.000001,-0.000002,-0.000001,0.000021,0.000006,0.000024,0.000005,0.000003,0.000001,0.000003,0.000001,0.000001,0.000001,0.000002,0.000001
0.300000,-0.000000,-0.000000,-0.000000,0.000000,-0.000001,0.000000,0.000001,-0.000001,0.000001,0.000000,0.000001,-0.000000,-0.000001,-0.000000,0.000000,-0.000000
0.400000,0.000002,0.000000,0.000019,0.000006,-0.000003,0.000001,-0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000000,-0.000002,0.000000,-0.000001,0.000000
0.550000,0.000015,0.000004,-0.000025,-0.000006,-0.000025,-0.000005,-0.000021,-0.000007,-0.000021,-0.000005,-0.000021,-0.000006,-0.000024,-0.000006,0.000002,-0.000001
0.700000,-0.000002,-0.000001,0.000021,0.000005,0.000021,0.000006,0.000024,0.000004,0.000004,0.000001,0.000004,0.000000,0.000001,0.000000,-0.000002,-0.000000
0.950000,-0.000021,-0.000005,-0.000021,-0.000004,-0.000021,-0.000003,-0.000015,-0.000005,0.000005,0.000002,0.000005,0.000001,0.000002,0.000001,-0.000016,-0.000004
1.100000,-0.000005,-0.000002,-0.000005,-0.000002,-0.000005,-0.000001,-0.000003,-0.000002,-0.000003,-0.000001,0.000020,0.000004,0.000018,0.000004,0.000019,0.000004
1.300000,-0.000002,-0.000000,-0.000002,0.000000,-0.000002,0.000001,0.000002,-0.000000,0.000002,0.000001,-0.000021,-0.000005,-0.000002,0.000001,0.000000,0.000001
1.450000,0.000023,0.000005,0.000023,0.000006,0.000023,0.000007,0.000026,0.000005,0.000026,0.000007,0.000026,0.000006,0.000002,0.000000,0.000003,0.000000
1.550000,0.000000,-0.000001,0.000000,-0.000000,-0.000021,0.000040,-0.000054,0.000052,-0.000054,0.000040,-0.000054,0.000046,-0.000030,0.000046,-0.000041,0.000058
1.750000,-0.000009,0.000067,-0.000009,0.000059,0.000001,0.000202,0.000015,0.000197,0.000015,0.000202,0.000015,0.000200,0.000005,0.000200,0.000007,0.000188
1.900000,-0.000013,0.000212,-0.000013,0.000215,-0.000003,0.000025,-0.000015,0.000030,-0.000015,0.000025,-0.000015,0.000027,-0.000021,0.000204,-0.000039,0.000204
2.050000,0.000017,0.000342,0.000017,0.000344,0.000017,0.000346,0.000028,0.000342,0.000028,0.000346,0.000028,0.000344,0.000035,0.000168,0.000052,0.000168
2.150000,-0.000022,0.000017,-0.000022,0.000019,-0.000022,0.000021,-0.000012,0.000017,-0.000012,0.000021,-0.000012,0.000019,-0.000016,0.000018,-0.000012,0.000018
2.300000,0.000053,0.000539,0.000053,0.000521,0.000053,0.000504,-0.000044,0.000539,-0.000044,0.000504,-0.000044,0.000521,0.000022,0.000522,-0.000041,0.000562
2.450000,-0.000019,0.000041,-0.000019,0.000040,-0.000019,0.000039,-0.000025,0.000041,-0.000025,0.000039,-0.000025,0.000040,-0.000021,0.000040,-0.000001,0.000000
2.600000,0.000020,-0.000004,0.000020,-0.000005,0.000020,-0.000006,0.000017,-0.000004,0.000017,-0.000006,0.000017,-0.000005,0.000019,-0.000005,0.000018,-0.000005
2.750000,-0.000019,0.000006,-0.000019,0.000005,-0.000019,0.000005,-0.000023,0.000006,-0.000023,0.000005,-0.000000,0.000025,-0.000045,0.000025,-0.000018,0.000025
2.850000,-0.000049,0.000021,-0.000059,0.000159,-0.000059,0.000177,0.000041,0.000141,0.000041,0.000177,0.000018,0.000140,-0.000006,0.000140,0.000009,0.000140
3.000000,-0.000005,0.000135,0.000005,0.000014,0.000005,0.000014,0.000005,0.000014,0.000005,0.000014,0.000005,0.000014,0.000005,0.000014,0.000005,0.000014
3.150000,0.000007,0.000101,0.000010,0.000240,0.000010,0.000230,-0.000041,0.000249,-0.000041,0.000230,-0.000041,0.000240,-0.000005,0.000240,-0.000026,0.000240
3.300000,0.000030,0.000439,0.000027,0.000283,0.000027,0.000274,-0.000022,0.000292,-0.000022,0.000274,-0.000022,0.000283,0.000013,0.000283,-0.000008,0.000283
3.400000,0.000017,0.000015,0.000017,0.000019,0.000017,0.000024,0.000041,0.000015,0.000041,0.000024,0.000041,0.000019,0.000010,0.000022,0.000020,0.000022
