0.100000,0.000030
0.200000,0.000079
0.350000,0.000145
0.550000,0.000179
0.650000,0.000230
0.800000,0.000280
0.950000,0.000326
1.100000,0.000375
1.250000,0.000426
1.400000,0.000462
1.500000,0.000393
1.700000,0.000294
1.900000,0.000219
2.000000,0.000238
2.150000,0.000140
2.300000,0.000432
2.450000,-0.000997
2.650000,-0.001062
2.800000,-0.001111
2.900000,-0.000038
3.100000,-0.001421
3.300000,-0.000568
3.450000,-0.000431
3.700000,0.000345
3.800000,0.000853
4.000000,0.000874
4.150000,0.000895
4.250000,0.000720
4.450000,0.000004
4.600000,0.000401
4.850000,0.000361
4.950000,0.000110
5.100000,-0.000274
5.300000,-0.005663
5.450000,-0.002930
5.600000,-0.002863
5.850000,-0.002799
6.000000,-0.002064
6.150000,-0.004917
6.300000,-0.001181
6.450000,-0.001707
6.650000,-0.001252
6.800000,-0.001101
6.950000,-0.000203
7.150000,0.000267
7.350000,-0.000718
7.550000,-0.003459
7.650000,-0.002675
7.850000,-0.001423
8.000000,-0.002828
8.200000,-0.001972
8.350000,0.000255
8.700000,0.000847
8.850000,-0.000951
9.050000,-0.000128
9.200000,0.001719
9.350000,0.000445
9.550000,0.001441
9.700000,0.002564
9.900000,0.000846
10.100000,0.001536
10.350000,0.000559
10.450000,0.000978
10.600000,0.001006
10.850000,0.001427
11.000000,0.000965
11.150000,0.000883
11.350000,0.001333
11.550000,0.000307
11.700000,0.000792
12.050000,0.000348
12.250000,-0.000281
12.400000,0.000262
12.600000,-0.000059
12.750000,0.001538
12.900000,0.000540
13.100000,-0.000400
13.250000,0.000189
13.450000,0.000130
13.550000,0.000174
13.800000,0.001156
14.000000,0.000008
14.100000,-0.000156
14.300000,0.000641
14.500000,-0.000217
14.700000,0.000170
14.900000,0.000171
15.100000,-0.004749
15.300000,-0.003917
15.450000,-0.002764
15.600000,-0.001292
15.750000,0.000472
16.050000,-0.000027
16.200000,0.000441
16.350000,0.001007
16.550000,-0.000578
16.650000,-0.001018
16.850000,-0.000889
17.000000,-0.000194
17.150000,-0.000476
17.350000,0.000530
17.500000,0.000408
