0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200000,-0.000024,-0.000006,-0.000024,-0.000005,-0.000024,-0.000005,-0.000020,-0.000006,-0.000020,-0.000005,-0.000023,-0.000005,-0.000000,-0.000001,0.000023,0.000005
0.350000,0.000021,0.000005,0.000021,0.000006,0.000021,0.000006,0.000006,0.000000,0.000006,0.000002,0.000003,0.000001,0.000005,0.000001,-0.000019,-0.000005
0.500000,-0.000025,-0.000006,-0.000025,-0.000005,-0.000025,-0.000005,-0.000003,-0.000001,-0.000003,-0.000000,0.000016,0.000004,0.000018,0.000004,0.000017,0.000004
0.600000,-0.000003,-0.000001,-0.000003,-0.000000,-0.000003,0.000000,-0.000000,-0.000001,-0.000000,0.000000,-0.000023,-0.000005,-0.000022,-0.000005,0.000002,0.000000
0.700000,0.000002,-0.000000,0.000002,0.000000,0.000002,0.000000,0.000005,-0.000000,0.000005,0.000000,0.000019,0.000004,0.000020,0.000004,-0.000005,-0.000001
0.850000,0.000020,0.000005,0.000020,0.000006,0.000020,0.000007,0.000024,0.000005,0.000024,0.000007,0.000005,0.000002,0.000006,0.000002,0.000006,0.000002
1.000000,-0.000025,-0.000006,-0.000025,-0.000006,-0.000025,-0.000005,-0.000021,-0.000006,-0.000021,-0.000005,-0.000024,-0.000006,-0.000022,-0.000006,-0.000023,-0.000006
1.050000,0.000018,0.000005,0.000018,0.000005,0.000018,0.000005,0.000019,0.000005,-0.000001,0.000000,-0.000003,-0.000000,-0.000002,-0.000000,-0.000002,-0.000000
1.250000,0.000001,-0.000001,0.000001,0.000000,0.000001,0.000001,0.000006,-0.000001,0.000026,0.000006,0.000023,0.000005,0.000001,-0.000001,-0.000001,-0.000001
1.350000,-0.000003,-0.000000,-0.000003,0.000000,-0.000003,0.000001,-0.000001,-0.000000,-0.000001,0.000001,-0.000002,0.000000,0.000023,0.000006,0.000023,0.000006
1.500000,-0.000024,-0.000006,-0.000024,-0.000006,-0.000024,-0.000005,-0.000020,-0.000006,-0.000020,-0.000005,-0.000023,-0.000006,-0.000021,-0.000006,-0.000022,-0.000006
