0.100000,-0.000000,0.000000,-9.810000
0.200000,0.014934,0.013608,-9.777697
0.350000,-0.000000,0.000000,-9.810000
0.550000,-0.000000,-0.000000,-9.810000
0.650000,0.000000,-0.000000,-9.810000
0.800000,-0.000000,0.000000,-9.810000
0.950000,-0.000000,-0.000000,-9.810000
1.100000,0.014873,-0.006365,-9.810000
1.250000,0.014823,0.012200,-9.779960
1.400000,-0.000000,0.000000,-9.810000
1.500000,0.009887,-0.004216,-9.810000
1.700000,0.019957,-0.149710,-9.810005
1.900000,0.000000,0.000000,0.000000
2.000000,0.009946,-0.036739,-9.809987
2.150000,0.014792,-0.005177,-9.810000
2.300000,0.014951,-0.085994,-9.816011
2.450000,0.015111,-0.169186,-9.862627
2.650000,0.009952,-0.037751,-9.809996
2.800000,0.024461,0.023305,-9.755126
2.900000,0.000000,0.000000,0.000000
3.100000,0.014946,-0.060587,-9.810002
3.300000,0.019848,-0.143037,-9.810007
3.450000,-0.000000,-0.000000,-9.810001
3.700000,0.024957,-0.158815,-9.868795
3.800000,0.015146,-0.127231,-9.840361
3.950000,-0.000000,-0.000000,-9.810000
4.150000,0.000000,0.000000,-9.810000
4.250000,0.009965,-0.078524,-9.809976
4.450000,0.019940,-0.096163,-9.810012
4.600000,0.014923,-0.109847,-9.814363
4.850000,-0.000000,-0.000000,-9.810000
4.950000,-0.000000,-0.000000,-9.810001
5.100000,0.009627,0.008594,-9.789180
5.300000,0.036022,-0.058279,-9.884296
5.450000,0.019003,-0.204792,-9.841419
5.600000,0.014944,-0.060563,-9.810001
5.800000,0.014380,0.014896,-9.776743
6.000000,-0.000000,0.000000,-9.810000
6.150000,0.049895,-0.049322,-9.811249
6.300000,0.018916,-0.138936,-9.847811
6.450000,0.014944,-0.059764,-9.810001
6.650000,0.019839,-0.143025,-9.819314
6.750000,0.009618,-0.010577,-9.809999
6.950000,0.019952,-0.145276,-9.832765
7.150000,-0.000000,-0.000000,-9.810000
7.350000,0.065996,-0.125698,-9.855030
7.500000,0.203669,-0.000125,-10.066967
7.650000,-0.000000,0.000000,-9.810001
7.850000,0.000000,-0.000000,-9.810001
7.950000,-0.000000,-0.000000,-9.810001
8.200000,0.034617,-0.106363,-9.809985
8.350000,0.000001,0.000000,-9.815735
8.700000,-0.000000,-0.000000,-9.810001
8.800000,-0.000000,-0.000000,-9.810001
9.050000,0.006821,0.006483,-9.810002
9.200000,-0.000000,-0.000000,-9.810000
9.350000,0.020436,0.000047,-9.809974
9.550000,0.064137,-0.086441,-9.809976
9.700000,0.031349,-0.005139,-9.810000
9.900000,0.046383,-0.105726,-9.824310
10.100000,0.039853,-0.120330,-9.845786
10.350000,0.056675,-0.119820,-9.804209
10.450000,-0.000000,-0.000000,-9.810001
10.600000,0.040065,-0.063574,-9.841993
10.850000,0.028362,0.060376,-9.758585
11.000000,0.058544,-0.097251,-9.821299
11.150000,0.000000,-0.000000,-9.810000
11.300000,0.013829,0.019468,-9.772728
11.550000,0.053941,-0.085237,-9.810009
11.700000,0.040790,-0.141548,-9.809986
12.050000,-0.000005,-0.000000,-9.810001
12.250000,0.094627,-0.178541,-9.855460
12.400000,0.014723,0.000001,-9.857140
12.550000,-0.000000,-0.000000,-9.810001
12.750000,0.058750,0.136640,-9.670652
12.900000,0.084451,-0.004033,-9.808623
13.100000,0.022976,-0.151426,-9.835780
13.250000,0.008649,-0.000007,-9.816947
13.400000,0.006942,-0.000000,-9.810001
13.550000,0.023757,-0.137556,-9.809987
