0.150000,0.056336,0.177174,0.052008
0.350000,0.056326,0.177211,0.052008
0.600000,0.056265,0.177460,0.052008
0.750000,0.056168,0.177636,0.051921
0.900000,0.056164,0.177861,0.052008
1.100000,0.056120,0.177948,0.052008
1.250000,0.056047,0.178116,0.051914
1.450000,0.055998,0.178525,0.052008
1.650000,0.056008,0.178483,0.052008
1.800000,0.055909,0.179019,0.052126
1.950000,0.055936,0.178766,0.052008
2.150000,0.055841,0.178991,0.052008
2.300000,0.055841,0.179146,0.051999
2.500000,0.055802,0.179308,0.052008
2.600000,0.055703,0.179708,0.052008
2.800000,0.055730,0.179591,0.052008
3.000000,0.055679,0.179802,0.052008
3.150000,0.055586,0.180168,0.052008
3.350000,0.055537,0.180481,0.052105
3.700000,0.055538,0.180368,0.052009
3.950000,0.055445,0.180748,0.052008
4.150000,0.055392,0.180954,0.052008
4.350000,0.055343,0.181144,0.052008
4.600000,0.055291,0.181353,0.052008
4.750000,0.055199,0.181561,0.052008
4.900000,0.055171,0.181826,0.052008
5.050000,0.055137,0.181964,0.052008
5.200000,0.055102,0.181986,0.052008
5.400000,0.055040,0.182360,0.052008
5.650000,0.054962,0.182675,0.052008
5.800000,0.054992,0.182546,0.052008
5.950000,0.054953,0.182703,0.052008
6.100000,0.054920,0.182836,0.052008
6.300000,0.054880,0.182994,0.052008
6.450000,0.054782,0.183394,0.052008
6.600000,0.054798,0.183322,0.052008
6.850000,0.054674,0.183590,0.052008
7.050000,0.054701,0.183710,0.052008
7.300000,0.054640,0.183948,0.051997
7.400000,0.054568,0.184230,0.052008
7.600000,0.054532,0.184268,0.052008
7.850000,0.054502,0.184514,0.052008
8.000000,0.054470,0.184632,0.052008
8.250000,0.054322,0.185411,0.052160
8.450000,0.054325,0.185280,0.052079
8.650000,0.054267,0.185238,0.051900
8.800000,0.054247,0.185532,0.052008
9.050000,0.054216,0.185661,0.052008
9.250000,0.054097,0.185936,0.052008
9.500000,0.054107,0.186086,0.052008
9.750000,0.054046,0.186340,0.052008
10.000000,0.053980,0.186599,0.052008
10.150000,0.053915,0.186698,0.051931
10.300000,0.053900,0.186915,0.052008
10.450000,0.053827,0.187066,0.052008
10.600000,0.053817,0.187164,0.052008
10.750000,0.053791,0.187372,0.052018
10.900000,0.053719,0.187635,0.052008
11.100000,0.053684,0.187660,0.052008
11.300000,0.053670,0.187837,0.052008
11.500000,0.053609,0.188083,0.052008
11.650000,0.053536,0.188436,0.052076
11.800000,0.053497,0.188524,0.052008
12.000000,0.053497,0.188524,0.052008
12.100000,0.053448,0.188726,0.052008
12.300000,0.053415,0.188851,0.052008
12.500000,0.053376,0.189009,0.052008
12.650000,0.053340,0.189154,0.052008
12.800000,0.053243,0.189651,0.052107
13.050000,0.053172,0.189828,0.052008
13.250000,0.053194,0.189738,0.052008
13.400000,0.053101,0.189863,0.051867
13.550000,0.053123,0.190019,0.052008
13.750000,0.053072,0.190229,0.052008
13.850000,0.053003,0.190497,0.052008
14.050000,0.053000,0.190512,0.052008
14.200000,0.052902,0.190909,0.052008
14.350000,0.052915,0.190853,0.052008
14.550000,0.052821,0.191235,0.052008
14.850000,0.052777,0.191177,0.051879
15.050000,0.052669,0.191852,0.052008
15.200000,0.052676,0.191800,0.052008
15.350000,0.052673,0.191822,0.052008
15.500000,0.052636,0.191967,0.052008
15.700000,0.052587,0.192169,0.052008
15.900000,0.052520,0.192315,0.052008
16.000000,0.052482,0.192586,0.052008
16.150000,0.052479,0.192598,0.052008
16.350000,0.052386,0.192721,0.051860
16.500000,0.052394,0.192937,0.052008
16.750000,0.052348,0.193138,0.052008
16.950000,0.052226,0.193615,0.052008
17.150000,0.052235,0.193575,0.052008
17.250000,0.052190,0.193789,0.052052
17.450000,0.052175,0.193811,0.052008
17.600000,0.052126,0.194012,0.052008
17.700000,0.052084,0.194072,0.051950
17.950000,0.052053,0.194303,0.052008
18.050000,0.051988,0.194403,0.051916
18.250000,0.051972,0.194627,0.052008
18.400000,0.051920,0.194836,0.052008
18.600000,0.051884,0.194974,0.052008
18.850000,0.051851,0.195107,0.052008
19.200000,0.051745,0.195547,0.052008
19.350000,0.051701,0.195708,0.052008
19.600000,0.051656,0.195902,0.052008
19.750000,0.051565,0.196043,0.051877
19.950000,0.051508,0.196581,0.052105
20.150000,0.051507,0.196485,0.052008
20.300000,0.051487,0.196560,0.052008
20.500000,0.051421,0.196833,0.052008
20.650000,0.051387,0.196962,0.052008
20.800000,0.051366,0.197045,0.052008
20.950000,0.051313,0.197262,0.052008
21.200000,0.051269,0.197440,0.052008
21.500000,0.051208,0.197684,0.052008
21.800000,0.051116,0.198060,0.052008
22.000000,0.051006,0.198185,0.051814
22.200000,0.051023,0.198417,0.052008
22.350000,0.050931,0.198614,0.052008
22.550000,0.050908,0.198765,0.052008
22.750000,0.050889,0.198959,0.052008
22.900000,0.050796,0.199331,0.052008
23.200000,0.050796,0.199331,0.052008
23.300000,0.050748,0.199524,0.052008
23.550000,0.050699,0.199720,0.052008
23.750000,0.050650,0.199914,0.052008
24.000000,0.050589,0.200160,0.052008
24.150000,0.050493,0.200541,0.052008
24.450000,0.050493,0.200542,0.052008
24.750000,0.050394,0.200944,0.052008
25.000000,0.050299,0.201302,0.052008
25.100000,0.050278,0.201220,0.051884
25.250000,0.050272,0.201425,0.052008
25.450000,0.050222,0.201627,0.052008
25.550000,0.050200,0.201708,0.052008
25.700000,0.050134,0.201816,0.051897
25.900000,0.050117,0.202048,0.052008
26.050000,0.050044,0.202332,0.052008
26.250000,0.049991,0.202341,0.051859
