47.52512626584724, -2.474873734153053, 36.00000000000236
47.52512626584724, -2.474873734153053, 36.00000000000236
47.52512626584724, -2.474873734153053, 36.00000000000236
47.52412232475096, -2.475499863881177, 36.000000126859504
47.52466745508823, -2.47500250694284, 35.999999867110745
47.524999961600074, -2.474715814206707, 35.99999983639531
47.52466135428349, -2.475120844024454, 36.00000022191283
47.52455307989998, -2.4751196793873698, 36.000000705289175
47.52448636801396, -2.4752204468028878, 36.00000079631712
47.5253010236364, -2.474617993667867, 36.00000095142915
47.52543830807841, -2.4745722588007615, 36.00000091169638
47.524837355555505, -2.4751985928880904, 36.00000119389387
47.525243297449556, -2.4747549462810006, 36.00000133403485
47.524411676431704, -2.4753896451913064, 36.00000066060957
47.5254737553276, -2.474830726919138, 36.000000640843815
47.52509113107081, -2.475061503659464, 36.00000032132101
47.52552086043015, -2.474704353308609, 35.9999999435186
47.525176638781396, -2.4749431233654944, 35.999999961145726
47.52471493387825, -2.4751010664977415, 36.0000002756972
47.52551748285495, -2.4745401471462105, 36.0000003046159
47.52530293518722, -2.4748080369394363, 36.00000034626023
47.525365979344855, -2.474654923967555, 36.000000459221845
47.52461883721718, -2.4751731690948695, 36.00000070032608
47.52508276401497, -2.474734515824073, 36.00000063732311
47.52510421591071, -2.4747522807124525, 36.00000065204099
47.52497880437787, -2.475061710274813, 36.000000542253915
47.52520521064678, -2.4749724292843123, 36.00000129827661
47.52488591503052, -2.475136530406015, 36.0000012176117
47.52418968955885, -2.4754758945095032, 36.000001148889275
47.52565732236216, -2.4746421828689593, 36.00000065287387
47.52368652020553, -2.475722514622472, 35.99999978565954
47.525579048333434, -2.474985470985329, 35.99999985635234
47.523937084580254, -2.4757472783190484, 35.999999293829845
47.52456272236242, -2.4754268246186344, 35.999998968209695
47.525018856313814, -2.4750329676639367, 35.99998655211936
47.52547533242997, -2.4748586248706306, 35.99998829167525
47.52516232548103, -2.47495698991374, 35.99998823714581
47.52573347161961, -2.47457653744843, 35.9999882268696
47.524195633806485, -2.475501429773295, 35.9999879483312
47.525398673788864, -2.4746669744050247, 35.99998771633651
47.52442538612269, -2.475262011679054, 35.99998772248813
47.52554927387056, -2.4744364090368407, 35.999993089018716
47.52542297331583, -2.4745885181783427, 35.999993193991784
47.52453638653297, -2.4752720191719493, 35.99999303552645
47.52483398097702, -2.4749472066241225, 35.999993251344556
47.525015785251654, -2.4748008117039366, 35.99999300111266
47.52532320298746, -2.4747440935555027, 35.999992984992495
47.524902778296884, -2.4751829433934076, 35.999992917305846
47.52477903275899, -2.475241301131717, 35.9999927198567
47.52619203964994, -2.4733810992351715, 35.999993656503314
47.524922395599, -2.475115887849347, 35.999993261450044
47.52371612292768, -2.4753031931290606, 35.99999336052939
47.523841261627, -2.475308735643427, 35.99999312572331
47.525441459398685, -2.4745362353494667, 35.99999212461687
47.5245051774273, -2.4752991752977085, 35.999991743312776
47.525484339708996, -2.4747468957142256, 35.99999132238758
47.524716289277805, -2.4752225746150867, 35.9999920436633
47.524913810250105, -2.4750554660922437, 35.99999155958792
47.52517474274051, -2.4748328879739203, 35.99999155832162
47.52471754673178, -2.475239536216299, 35.99999135086983
47.52535851569371, -2.4747376373049947, 35.99999162363252
47.52540296571816, -2.474701160444172, 35.99999162312524
47.52464388380809, -2.4752666348786003, 35.99999166697349
47.525990517785125, -2.474525403452649, 35.99999120890389
47.52353776295803, -2.4756628582400295, 35.99999283116244
47.523984125290845, -2.475409577176467, 35.99999240993248
47.52508433831923, -2.4745835514835295, 35.9999925867316
47.52493041762977, -2.4748006449184468, 35.99999241151215
47.52523027843586, -2.474700861504019, 35.99999310564779
47.52445430031651, -2.475025763708559, 35.999992360106596
47.525129764335624, -2.4749008655598095, 35.99999245075724
47.5249886959038, -2.474976276208851, 35.99999265242899
47.54373335067097, -2.50111560737182, 35.999876098587826
47.537062395632624, -2.4921518331011376, 35.99992128172202
47.533262199301824, -2.485640731905674, 35.99993019507594
47.53113931697366, -2.4812411293819623, 35.99993605892763
47.53012231403673, -2.4780161329553887, 35.999937851853026
47.52783141588172, -2.4771473591169344, 35.999970681288005
47.52705247549753, -2.476462517380683, 35.99997291343171
47.52596490803889, -2.476229929481556, 35.99997327209698
47.525801998885, -2.4760856068150385, 35.999973290128395
47.525821661687594, -2.47565013823453, 35.99997350686356
47.52558685094295, -2.4754689738032134, 35.99998248240104
47.525365219758875, -2.475510374806359, 35.99998237587498
47.52530286019625, -2.475513653793761, 35.99998242575712
47.5260945958543, -2.4749063239664206, 35.999982576301576
47.525912727191475, -2.47503581496916, 35.999992628883014
47.52529870302445, -2.4753446982438962, 35.99999261445302
47.52528618508375, -2.475353341862204, 35.99999211503177
47.52598400504926, -2.4747229714778944, 35.99999214098845
47.5247641723783, -2.475631178862962, 35.999991920896804
47.52517012133138, -2.475293521589418, 35.99999256305302
47.525442737589366, -2.4753909079640217, 35.999990097785386
47.525765227790274, -2.4750846958435373, 35.99999014901641
47.52551227269838, -2.475234587632331, 35.999989993857184
47.52525361868449, -2.475288488989568, 35.9999883389895
47.524835157633746, -2.475716735137539, 35.99998961784087
47.52640925632253, -2.4738824093647462, 35.99998697063812
47.52546273110428, -2.4749847520575523, 35.9999858055176
47.525725690662675, -2.4748182545197617, 35.99999073417349
47.52608893980235, -2.474975019328112, 35.99999072287097
47.52546698188439, -2.475451104671392, 35.99999030840251
47.52580299542809, -2.475183398016704, 35.99999035163898
47.52525701227895, -2.475582342059217, 35.99999092717962
47.52525116170708, -2.475565484085456, 35.99999065385814
47.52574504352326, -2.475327502853007, 35.99999065096718
47.52508928864959, -2.4758461255634887, 35.99999118970628
47.525707573859435, -2.4748221531909804, 35.99999107503851
47.52543082335225, -2.4750557940863525, 35.999991002948704
47.52521610054883, -2.4755302070345566, 35.99999113710936
47.526405873558865, -2.474805991434122, 35.99999122451929
47.52564053930713, -2.4753342252843855, 35.9999905641161
47.52517946240404, -2.4755236059274957, 35.99999054438112
47.52569068026357, -2.475055212388349, 35.99999068023851
47.52412185414824, -2.476843338322636, 35.99999152305604
47.525857586865136, -2.4750341929759405, 35.99998637162209
47.52320698259872, -2.4766376380233317, 35.99998535217688
47.524482934344654, -2.4758192198698805, 35.99998468989297
47.52489918234741, -2.475572085541257, 35.99998447131042
47.52562307719502, -2.474972667353476, 35.999985361214186
47.52524020058714, -2.475241457975411, 35.999985189446086
47.525753823629145, -2.4749805978685706, 35.99998457289927
47.525611120242274, -2.4751407229636557, 35.99998485002709
47.525032219583046, -2.47564213310102, 35.99998478009667
47.524802666114894, -2.475781891545784, 35.999985151331465
47.52551669302382, -2.475115368932121, 35.999984703732274
47.52496065505936, -2.475566332216827, 35.99998503142314
47.52559848281628, -2.475112296338742, 35.999985347944595
47.52481606837685, -2.4757397228924223, 35.999984981590174
47.52528900298283, -2.475219338820618, 35.99998486760373
47.524214138294816, -2.4767072549607847, 35.999986911812094
47.52470472748175, -2.4763306782140324, 35.99998692979062
47.52571371192995, -2.4752973116370685, 35.999986488565085
47.5254791010343, -2.475237813881567, 35.999987071771784
