t, omega, theta, x, y
4.0, 72.0, 194.40000000000003, 0.104042094526639, 0.04483515733428439
4.05, 72.0, 198.0, 0.10518132644081502, 0.04091389536562842
4.1000000000000005, 72.0, 201.60000000000008, 0.1065645284172637, 0.037071904075495855
4.15, 72.0, 205.20000000000005, 0.10818624158970877, 0.033324346048270226
4.2, 72.0, 208.80000000000007, 0.1100400657971489, 0.02968601118338845
4.25, 72.0, 212.40000000000003, 0.11211868484236906, 0.02617125832636518
4.3, 72.0, 216.00000000000006, 0.11441389536562846, 0.022793958600989206
4.3500000000000005, 72.0, 219.60000000000008, 0.11691663921957376, 0.019567440666335104
4.4, 72.0, 223.20000000000005, 0.1196170392176083, 0.016504438114635193
4.45, 72.0, 226.80000000000007, 0.1225044381146353, 0.0136170392176082
4.5, 72.0, 230.40000000000003, 0.12556744066633518, 0.010916639219573691
4.55, 72.0, 234.00000000000006, 0.1287939586009893, 0.008413895365628386
4.6000000000000005, 72.0, 237.60000000000008, 0.13217125832636528, 0.006118684842368972
4.65, 72.0, 241.20000000000005, 0.13568601118338858, 0.0040400657971488355
4.7, 72.0, 244.80000000000007, 0.13932434604827038, 0.00218624158970869
4.75, 72.0, 248.40000000000003, 0.14307190407549594, 0.0005645284172636489
4.800000000000001, 72.0, 252.0000000000001, 0.14691389536562852, -0.0008186735591850167
4.8500000000000005, 72.0, 255.60000000000008, 0.15083515733428454, -0.0019579054733610407
4.9, 72.0, 259.20000000000005, 0.15482021455192796, -0.0028486712973647826
4.95, 72.0, 262.80000000000007, 0.15885333981832034, -0.003487455585441071
5.0, 72.0, 266.40000000000003, 0.16291861623059464, -0.0038717373478376615
5.050000000000001, 35.99999999999949, 269.1000000000001, 0.16597902437473178, -0.003991981111307941
5.1000000000000005, -3.836930773104541e-13, 270.00000000000006, 0.16700000000000007, -0.0040000000000000036
