t, omega, theta, x, y
0.47000000000000003, 72.0, -59.76, 0.03273550810632446, -0.056155022117534294
0.48, 72.0, -59.04, 0.03343856969579792, -0.0557392326525874
0.49, 72.0, -58.31999999999999, 0.034136350947484226, -0.05531464131665497
0.5, 72.0, -57.6, 0.034828741673634776, -0.054881315157630985
0.51, 72.0, -56.879999999999995, 0.03551563253772749, -0.05443932260273921
0.52, 72.0, -56.16, 0.03619691507173223, -0.05398873344772782
0.53, 72.0, -55.44, 0.03687248169323917, -0.05352961884584779
0.54, 72.0, -54.72, 0.0375422257224474, -0.05306205129661696
0.55, 72.0, -53.99999999999999, 0.038206041399010765, -0.05258610463437158
0.56, 72.0, -53.279999999999994, 0.03886382389873874, -0.052101854016606976
0.5700000000000001, 72.0, -52.559999999999995, 0.03951546935014936, -0.0516093759121093
0.58, 72.0, -51.839999999999996, 0.04016087485087174, -0.051108748088880225
0.59, 72.0, -51.12, 0.04079993848389553, -0.050600049601856524
0.6, 72.0, -50.4, 0.04143255933366483, -0.0500833607804263
0.61, 72.0, -49.68, 0.042058637502013885, -0.049558763215744116
0.62, 72.0, -48.96, 0.042678074123942165, -0.049026339747846745
0.63, 72.0, -48.239999999999995, 0.04329077138322636, -0.04848617445257184
0.64, 72.0, -47.519999999999996, 0.043896632527866596, -0.0479383526282813
0.65, 72.0, -46.8, 0.04449556188536477, -0.04738296078239174
0.66, 72.0, -46.07999999999999, 0.045087464877832335, -0.04682008661771394
0.67, 72.0, -45.35999999999999, 0.045672248036925205, -0.04624981901860354
0.68, 72.0, -44.63999999999999, 0.04624981901860355, -0.0456722480369252
0.6900000000000001, 72.0, -43.919999999999995, 0.04682008661771395, -0.04508746487783232
0.7000000000000001, 72.0, -43.199999999999996, 0.04738296078239175, -0.044495561885364764
0.71, 72.0, -42.48, 0.047938352628281306, -0.04389663252786658
0.72, 72.0, -41.76, 0.04848617445257185, -0.04329077138322635
0.73, 72.0, -41.04, 0.04902633974784675, -0.042678074123942165
0.74, 72.0, -40.32, 0.049558763215744116, -0.04205863750201388
0.75, 72.0, -39.599999999999994, 0.05008336078042631, -0.041432559333664826
0.76, 72.0, -38.879999999999995, 0.050600049601856524, -0.04079993848389553
0.77, 72.0, -38.16, 0.05110874808888023, -0.04016087485087173
0.78, 72.0, -37.44, 0.051609375912109304, -0.03951546935014935
0.79, 72.0, -36.71999999999999, 0.05210185401660698, -0.03886382389873872
0.8, 72.0, -35.99999999999999, 0.052586104634371585, -0.03820604139901075
0.81, 72.0, -35.279999999999994, 0.053062051296616966, -0.03754222572244739
0.8200000000000001, 72.0, -34.559999999999995, 0.05352961884584779, -0.036872481693239166
0.8300000000000001, 72.0, -33.83999999999999, 0.05398873344772783, -0.036196915071732214
0.84, 72.0, -33.12, 0.05443932260273922, -0.03551563253772749
0.85, 72.0, -32.4, 0.054881315157630985, -0.03482874167363478
0.86, 72.0, -31.68, 0.05531464131665497, -0.034136350947484226
0.87, 72.0, -30.96, 0.055739232652587394, -0.03343856969579792
0.88, 72.0, -30.239999999999995, 0.0561550221175343, -0.03273550810632445
0.89, 72.0, -29.519999999999996, 0.05656194405351917, -0.03202727720063895
0.9, 72.0, -28.799999999999997, 0.056959934202851135, -0.03131398881661149
0.91, 72.0, -28.07999999999999, 0.05734892971827197, -0.03059575559074661
0.92, 72.0, -27.359999999999992, 0.0577288691728804, -0.029872690940396705
0.93, 72.0, -26.639999999999993, 0.05809969256983215, -0.02914490904585209
0.9400000000000001, 72.0, -25.92, 0.05846134135181412, -0.028412524832310642
0.9500000000000001, 72.0, -25.200000000000003, 0.05881375841029127, -0.027675653951729728
0.96, 72.0, -24.480000000000004, 0.05915688809452472, -0.026934412764563473
0.97, 72.0, -23.760000000000005, 0.05949067622035964, -0.026188918321388074
0.98, 72.0, -23.040000000000006, 0.05981507007878157, -0.025439288344418165
0.99, 72.0, -22.320000000000007, 0.06013001844423978, -0.02468564120891708
1.0, 72.0, -21.60000000000001, 0.06043547158273634, -0.023928095924504077
1.01, 72.0, -20.88000000000001, 0.060731381259679786, -0.023166772116361308
1.02, 72.0, -20.159999999999997, 0.06101770074750182, -0.022401790006343607
1.03, 72.0, -19.439999999999998, 0.061294384833036196, -0.021633270393994132
1.04, 72.0, -18.72, 0.061561389824658384, -0.02086133463746862
1.05, 72.0, -18.0, 0.06181867355918498, -0.02008610463437158
1.06, 72.0, -17.28, 0.062066195408531796, -0.019307702802507272
1.07, 72.0, -16.560000000000002, 0.062303916286129433, -0.01852625206054845
1.08, 72.0, -15.840000000000003, 0.06253179865309558, -0.017741875808626142
1.09, 72.0, -15.120000000000005, 0.0627498065241628, -0.016954697908843304
1.1, 72.0, -14.400000000000006, 0.06295790547336103, -0.016164842665715565
1.11, 72.0, -13.680000000000007, 0.06315606263945381, -0.015372434806542113
1.12, 72.0, -12.960000000000008, 0.06334424673112751, -0.014577599461709785
1.1300000000000001, 72.0, -12.240000000000009, 0.06352242803193257, -0.013780462144933562
1.1400000000000001, 72.0, -11.52000000000001, 0.06369057840497605, -0.012981148733436467
1.1500000000000001, 72.0, -10.799999999999997, 0.06384867129736477, -0.012179785448072097
1.16, 72.0, -10.080000000000013, 0.06399668174439835, -0.011376498833392958
1.17, 72.0, -9.360000000000014, 0.06413458637351142, -0.010571415737667449
1.18, 72.0, -8.640000000000015, 0.06426236340796442, -0.009764663292849224
1.19, 72.0, -7.920000000000016, 0.06437999267028233, -0.008956368894501491
1.2, 72.0, -7.200000000000017, 0.06448745558544106, -0.008146660181679794
1.21, 72.0, -6.480000000000018, 0.06458473518380055, -0.00733566501677633
1.22, 72.0, -5.760000000000019, 0.06467181610378452, -0.00652351146532899
1.23, 72.0, -5.0400000000000205, 0.0647486845943062, -0.0057103277757983295
1.24, 72.0, -4.320000000000007, 0.06481532851693991, -0.004896242359315635
1.25, 72.0, -3.6000000000000085, 0.06487173734783766, -0.004081383769405379
1.26, 72.0, -2.8800000000000097, 0.06491790217939114, -0.0032658806816850323
1.27, 72.0, -2.160000000000011, 0.0649538157216383, -0.002449861873545757
1.28, 72.0, -1.440000000000012, 0.0649794723034145, -0.0016334562038169498
1.29, 72.0, -0.7200000000000131, 0.06499486787324806, -0.0008167925924179343
1.3, 72.0, -1.4210854715202004e-14, 0.065, -1.6121703279684344e-17
1.31, 72.0, 0.7199999999999989, 0.06499486787324806, 0.0008167925924179181
1.32, 72.0, 1.4399999999999977, 0.0649794723034145, 0.0016334562038169335
1.33, 72.0, 2.1599999999999966, 0.0649538157216383, 0.002449861873545741
1.34, 72.0, 2.8799999999999955, 0.06491790217939114, 0.003265880681685016
1.35, 72.0, 3.5999999999999943, 0.06487173734783766, 0.004081383769405363
1.36, 72.0, 4.319999999999993, 0.06481532851693991, 0.004896242359315619
1.37, 72.0, 5.039999999999992, 0.06474868459430622, 0.0057103277757982965
1.3800000000000001, 72.0, 5.759999999999991, 0.06467181610378452, 0.006523511465328958
1.3900000000000001, 72.0, 6.47999999999999, 0.06458473518380055, 0.007335665016776298
