0.0, 0.0, 0.0, 0.0, 0.0, 0.1365
0.01, 0.036000000000000004, 0.008159998389280613, 5.127078873310258e-06, 4.079999194640306e-05, 0.13650002563539437
0.02, 0.14400000000000002, 0.016319948457005105, 4.1016590504700816e-05, 0.00016319948457005104, 0.13650041016590506
0.03, 0.32399999999999995, 0.024479608596219515, 0.0001384304009082494, 0.0003671941289432927, 0.13650207645601364
0.04, 0.5760000000000001, 0.03263835063718633, 0.00032812754239568853, 0.0006527670127437266, 0.13650656255084792
0.05, 0.9, 0.04079496660525175, 0.0006408585463222836, 0.0010198741651312939, 0.13651602146365807
0.06, 1.2959999999999998, 0.0489474755796616, 0.0011073546759870886, 0.001468424267389848, 0.13653322064027962
0.07, 1.7640000000000005, 0.05709293077669329, 0.0017583103615995558, 0.0019982525771842655, 0.13656154086265598
0.08, 2.3040000000000003, 0.06522722705733444, 0.0026243571424135847, 0.0026090890822933776, 0.13660497428569654
0.09, 2.916, 0.07334490915574093, 0.0037360274271086803, 0.003300520912008342, 0.1366681212342199
0.1, 3.6, 0.08143898103974696, 0.005123706393591972, 0.0040719490519873485, 0.13675618531967962
0.11, 4.319999999999999, 0.0813681662612661, 0.0061466673310793096, 0.0048856307146000096, 0.1368176519929904
0.12, 5.039999999999999, 0.08128450250608288, 0.0071686576385406415, 0.005697639102109005, 0.13689955847245042
0.13, 5.76, 0.0811880029856741, 0.008189515931859135, 0.006507589141557571, 0.13700187079763537
0.14, 6.48, 0.08107868293843269, 0.009209081005676106, 0.007315096369524657, 0.13712454855990666
0.15, 7.199999999999999, 0.0809565596272614, 0.010227191858847226, 0.008119777033350418, 0.13726754491262197
0.16, 7.92, 0.08082165233684674, 0.011243687719866467, 0.008921248192198153, 0.1374308065828716
0.17, 8.64, 0.0806739823706138, 0.012258408072253778, 0.009719127817930315, 0.13761427388473738
0.18, 9.36, 0.08051357304736204, 0.013271192679902502, 0.01051303489577631, 0.1378178807340718
0.19, 10.08, 0.08034044969758317, 0.014281881612382526, 0.011302589524769834, 0.13804155466479404
0.2, 10.8, 0.080154639659461, 0.01529031527019513, 0.012087413017933448, 0.13828521684669912
0.21, 11.52, 0.07995617227455455, 0.01629633440997561, 0.012867128002188349, 0.13854878210477692
0.22, 12.24, 0.0797450788831646, 0.017299780169639657, 0.013641358517967099, 0.13883215894003637
0.23, 12.959999999999999, 0.0795213928193847, 0.018300494093469503, 0.01440973011850736, 0.13913524955183065
0.24, 13.679999999999998, 0.0792851494058374, 0.01929831815713593, 0.015171869968804584, 0.13945794986167864
0.25, 14.399999999999999, 0.07903638594809631, 0.02029309479265215, 0.015927406944201795, 0.13980014953857745
0.26, 15.12, 0.07877514172879516, 0.021284666913255593, 0.01667597172859457, 0.1401617320258005
0.27, 15.84, 0.07850145800142462, 0.02227287793821374, 0.017417196912229534, 0.14054257456917593
0.28, 16.560000000000002, 0.07821537798381788, 0.023257571817550057, 0.018150717089074567, 0.1409425482468386
0.29, 17.279999999999998, 0.07791694685132607, 0.024238593056686047, 0.0188761689537393, 0.14136151800044996
0.3, 18.0, 0.07760621172968453, 0.02521578674099571, 0.019593191397924252, 0.14179934266787875
0.31, 18.72, 0.07728322168757114, 0.026188998560268295, 0.020301425606377287, 0.14225587501733594
0.32, 19.44, 0.07694802772885774, 0.027158074833075713, 0.02100051515233605, 0.14273096178295627
0.33, 20.160000000000004, 0.07660068278455613, 0.0281228625310406, 0.02169010609243526, 0.14322444370181894
0.34, 20.880000000000003, 0.07624124170445955, 0.02908320930300126, 0.022369847061057643, 0.1437361555523999
0.35000000000000003, 21.6, 0.07586976124848131, 0.030038963499069725, 0.023039389364107675, 0.14426592619444703
0.36, 22.32, 0.07548630007769178, 0.030989974194578974, 0.02369838707218721, 0.14481357861027014
0.37, 23.040000000000003, 0.07509091874505502, 0.031936091213915725, 0.024346497113152205, 0.14537892994743684
0.38, 23.760000000000005, 0.07468367968586688, 0.032877165154234875, 0.024983379364030077, 0.14596179156286537
0.39, 24.480000000000004, 0.07426464720789565, 0.03381304740905199, 0.025608696742277087, 0.14656196906830468
0.4, 25.200000000000003, 0.0738338874812272, 0.03474359019170994, 0.026222115296355514, 0.1471792623771926
0.41000000000000003, 25.920000000000005, 0.07339146852781588, 0.035668646558716134, 0.02682330429561027, 0.14781346575288162
0.42, 26.639999999999997, 0.07293746021074313, 0.03658807043294663, 0.027411936319425144, 0.14846436785822253
0.43, 27.36, 0.07247193422318525, 0.03750171662671341, 0.02798768734563848, 0.14913175180649502
0.44, 28.08, 0.07199496407709219, 0.038409440864691134, 0.02855023683819869, 0.1498153952136746
0.45, 28.8, 0.07150662509157928, 0.03931109980669997, 0.029099267834040092, 0.1505150702520246
0.46, 29.52, 0.0710069943810333, 0.040206551070340595, 0.02963446702915934, 0.15123054370500222
0.47000000000000003, 30.240000000000002, 0.07049615084293537, 0.04109565325347808, 0.030155524863873434, 0.1519615770234665
0.48, 30.96, 0.06997417514540202, 0.04197826595657093, 0.03066213560724012, 0.15270792638317657
0.49, 31.680000000000003, 0.06944114971444686, 0.04285424980484173, 0.031153997440621625, 0.15346934274356788
0.5, 32.4, 0.06889715872096444, 0.04372346647028613, 0.03163081254037313, 0.15424557190779406
0.51, 33.120000000000005, 0.06834228806743876, 0.04458577869351636, 0.032092287159637245, 0.15503635458402132
0.52, 33.84, 0.06777662537437831, 0.04544105030543615, 0.032538131709226245, 0.15584142644796278
0.53, 34.56, 0.06720025996647969, 0.046289146248743335, 0.032968060837573615, 0.15666051820663923
