t, omega, theta, x, y
1.92, 72.0, 44.639999999999986, 0.05171981901860356, 0.08609224803692518
1.93, 72.0, 45.359999999999985, 0.051142248036925214, 0.08666981901860353
1.94, 72.0, 46.079999999999984, 0.05055746487783234, 0.08724008661771393
1.95, 72.0, 46.79999999999998, 0.04996556188536479, 0.08780296078239173
1.96, 72.0, 47.51999999999998, 0.04936663252786661, 0.08835835262828129
1.97, 72.0, 48.23999999999998, 0.048760771383226376, 0.08890617445257182
1.98, 72.0, 48.95999999999998, 0.04814807412394218, 0.08944633974784673
1.99, 72.0, 49.67999999999998, 0.0475286375020139, 0.0899787632157441
2.0, 72.0, 50.39999999999998, 0.046902559333664856, 0.09050336078042628
2.0100000000000002, 72.0, 51.120000000000005, 0.046269938483895524, 0.09102004960185653
2.02, 72.0, 51.84, 0.04563087485087173, 0.09152874808888023
2.0300000000000002, 72.0, 52.56, 0.044985469350149354, 0.0920293759121093
2.04, 72.0, 53.28, 0.04433382389873874, 0.09252185401660698
2.05, 72.0, 53.99999999999997, 0.04367604139901078, 0.09300610463437156
2.06, 72.0, 54.72, 0.0430122257224474, 0.09348205129661696
2.07, 72.0, 55.43999999999997, 0.0423424816932392, 0.09394961884584777
2.08, 72.0, 56.16, 0.04166691507173223, 0.09440873344772782
2.09, 72.0, 56.87999999999997, 0.04098563253772752, 0.09485932260273919
2.1, 72.0, 57.599999999999994, 0.04029874167363479, 0.09530131515763098
2.11, 72.0, 58.319999999999965, 0.03960635094748426, 0.09573464131665495
2.12, 72.0, 59.03999999999999, 0.03890856969579794, 0.09615923265258738
2.13, 72.0, 59.75999999999999, 0.03820550810632446, 0.0965750221175343
2.14, 72.0, 60.47999999999999, 0.037497277200638966, 0.09698194405351916
2.15, 72.0, 61.19999999999999, 0.03678398881661151, 0.09737993420285113
2.16, 72.0, 61.91999999999999, 0.03606575559074663, 0.09776892971827195
2.17, 72.0, 62.639999999999986, 0.03534269094039673, 0.09814886917288038
