t, omega, theta, x, y
0.0, 0.0, -90.0, 0.167, -0.0040000000000000036
0.05, 36.0, -89.1, 0.16786390245215016, -0.003993214786491339
0.1, 72.0, -86.4, 0.17045347857411225, -0.00389147006355494
0.15000000000000002, 72.0, -82.8, 0.17389332784603675, -0.003566308572296284
0.2, 72.0, -79.2, 0.17730597230221487, -0.0030257987900778813
0.25, 72.0, -75.6, 0.18067794379406704, -0.0022720738620747097
0.30000000000000004, 72.0, -72.0, 0.18399593469062211, -0.001308108396233451
0.35000000000000003, 72.0, -68.4, 0.1872468503976573, -0.00013770672385383237
0.4, 72.0, -64.8, 0.190417861036079, 0.0012345121143689172
0.45, 72.0, -61.2, 0.19349645207559435, 0.0028031325975874932
0.5, 72.0, -57.6, 0.19647047372384482, 0.004561964097389168
0.55, 72.0, -53.99999999999999, 0.19932818887608605, 0.006504065309377895
0.6000000000000001, 72.0, -50.39999999999999, 0.20205831943617797, 0.008621771647331591
0.65, 72.0, -46.8, 0.20465009082607788, 0.010906725491822367
0.7000000000000001, 72.0, -43.199999999999996, 0.20709327450817766, 0.01334990917392212
0.75, 72.0, -39.599999999999994, 0.20937822835266842, 0.015941680563822065
0.8, 72.0, -35.99999999999999, 0.2114959346906221, 0.01867181112391398
0.8500000000000001, 72.0, -32.39999999999999, 0.21343803590261085, 0.021529526276155186
0.9, 72.0, -28.799999999999997, 0.2151968674024125, 0.02450354792440566
0.9500000000000001, 72.0, -25.200000000000003, 0.21676548788563108, 0.027582138963920998
1.0, 72.0, -21.60000000000001, 0.21813770672385382, 0.0307531496023427
1.05, 72.0, -18.0, 0.21930810839623346, 0.03400406530937789
1.1, 72.0, -14.400000000000006, 0.2202720738620747, 0.03732205620593298
1.1500000000000001, 72.0, -10.799999999999997, 0.2210257987900779, 0.04069402769778514
1.2000000000000002, 72.0, -7.200000000000003, 0.22156630857229628, 0.04410667215396326
1.25, 72.0, -3.6000000000000085, 0.22189147006355495, 0.04754652142588775
1.3, 72.0, -1.4210854715202004e-14, 0.222, 0.05099999999999998
1.35, 72.0, 3.5999999999999943, 0.22189147006355495, 0.05445347857411223
1.4000000000000001, 72.0, 7.200000000000003, 0.22156630857229628, 0.057893327846036735
1.4500000000000002, 72.0, 10.799999999999997, 0.2210257987900779, 0.06130597230221485
1.5, 72.0, 14.399999999999991, 0.22027207386207473, 0.064677943794067
1.55, 72.0, 17.999999999999986, 0.21930810839623346, 0.0679959346906221
1.6, 72.0, 21.599999999999994, 0.21813770672385385, 0.07124685039765728
1.6500000000000001, 72.0, 25.200000000000003, 0.21676548788563108, 0.074417861036079
1.7000000000000002, 72.0, 28.799999999999997, 0.2151968674024125, 0.07749645207559433
1.75, 72.0, 32.39999999999999, 0.21343803590261085, 0.0804704737238448
1.8, 72.0, 35.999999999999986, 0.2114959346906221, 0.083328188876086
