66.387761,150.569137,0.000000
66.387967,150.568974,-0.000001
66.387192,150.569185,-0.000002
66.387357,150.569129,-0.000002
66.387063,150.569133,-0.000001
66.387220,150.569089,-0.000000
66.387029,150.569144,-0.000000
66.387595,150.569187,0.000000
66.387339,150.569196,0.000000
66.385716,150.569000,0.000001
66.386005,150.568891,0.000000
66.385702,150.568926,0.000001
66.386154,150.569093,0.000002
66.388561,150.568919,0.000002
66.386161,150.569077,0.000001
66.386484,150.569006,0.000001
66.388581,150.569511,0.000002
66.385832,150.568986,0.000003
66.387304,150.569228,0.000003
66.387099,150.569089,0.000003
66.386802,150.569153,0.000003
66.387498,150.569341,0.000003
66.387493,150.569297,0.000003
66.385855,150.569451,0.000002
66.387920,150.569134,0.000002
66.386840,150.569247,0.000002
66.384629,150.569501,0.000001
66.386536,150.569067,0.000001
66.387046,150.569198,0.000002
66.387229,150.569180,0.000001
66.388173,150.568993,0.000001
66.387066,150.569288,0.000000
66.384962,150.569442,-0.000000
66.388484,150.569467,0.000000
66.386649,150.569350,0.000001
66.387139,150.569159,-0.000000
66.386125,150.568908,0.000001
66.386871,150.569089,0.000001
66.388239,150.568946,0.000002
66.387047,150.569098,0.000003
66.387909,150.569293,0.000004
66.376204,150.617002,-0.017892
66.374403,150.637840,-0.029293
66.373439,150.638059,-0.029031
66.368070,150.733576,-0.075962
66.351652,150.840700,-0.079526
66.351484,150.928600,-0.100557
66.349020,151.032973,-0.102395
66.394446,151.088890,-0.169441
66.393682,151.249465,-0.201491
66.457836,151.405327,-0.306527
66.493944,151.403991,-0.341573
66.497421,151.477563,-0.387100
66.543593,151.557646,-0.393170
66.607784,151.631520,-0.454024
66.614624,151.683871,-0.445465
66.701216,151.826395,-0.598670
66.746858,152.003609,-0.661379
66.753141,152.019182,-0.669724
66.794950,152.050702,-0.715128
66.872030,152.105239,-0.844980
66.920469,152.086778,-0.923454
66.910844,152.189284,-0.961061
67.009735,152.326426,-1.061236
67.049607,152.503112,-1.147155
67.048643,152.518552,-1.157976
67.093087,152.537490,-1.213285
67.226046,152.647621,-1.266939
67.236729,152.656976,-1.269866
67.317326,152.693174,-1.350567
67.387068,152.873045,-1.378842
67.393435,152.880858,-1.379822
67.542467,153.056195,-1.426416
67.550594,153.065351,-1.426340
67.706217,153.255081,-1.504456
67.713742,153.268100,-1.512825
67.860281,153.449439,-1.573175
67.869224,153.458794,-1.579893
67.987836,153.593772,-1.602234
67.997742,153.601215,-1.604789
68.112007,153.738140,-1.651455
68.117402,153.747780,-1.661356
68.223168,153.984623,-1.692280
68.233074,154.004734,-1.745284
68.344957,154.047627,-1.824894
68.403833,154.162048,-1.836752
68.410337,154.168731,-1.840739
68.534277,154.201818,-1.917490
68.659392,154.437084,-1.898491
68.662752,154.437523,-1.903953
68.756481,154.596053,-1.988220
68.818297,154.668105,-2.018988
68.825449,154.676855,-2.016583
68.907645,154.778435,-2.049438
68.958853,154.763748,-2.086959
69.050758,154.935547,-2.095490
69.076547,154.933092,-2.106561
69.145813,155.044369,-2.289034
69.222518,155.346947,-2.300314
69.265700,155.414247,-2.355630
69.270442,155.430594,-2.382702
69.352726,155.493164,-2.435920
69.415119,155.489861,-2.534420
69.430844,155.604594,-2.534300
69.537580,155.722965,-2.622008
69.596238,155.818911,-2.621413
69.654546,155.901660,-2.658007
69.710856,155.966345,-2.683824
69.847850,156.138213,-2.742663
69.894832,156.131527,-2.803053
69.902024,156.245700,-2.807679
69.966422,156.292382,-2.866126
69.966892,156.410777,-2.933765
70.067327,156.505747,-2.982356
70.134012,156.583938,-2.987823
70.194529,156.652880,-3.037447
70.286305,156.753691,-3.038715
70.349793,156.839554,-3.053546
70.471853,157.069220,-3.105597
70.579859,157.265613,-3.185256
70.590350,157.298523,-3.201450
70.615776,157.314111,-3.250745
70.659915,157.328065,-3.363283
70.735320,157.393921,-3.369037
70.848201,157.545598,-3.403335
70.854616,157.552244,-3.403859
70.902294,157.623516,-3.453582
71.057991,157.797632,-3.495214
71.064310,157.807201,-3.500962
71.162402,157.958184,-3.572009
71.165991,157.964842,-3.568270
71.261913,158.016669,-3.633357
71.341292,158.205436,-3.689026
71.415279,158.295444,-3.710643
71.421315,158.302854,-3.712873
71.582279,158.582140,-3.757135
71.628551,158.651172,-3.802177
71.746782,158.624007,-3.896011
71.753725,158.750687,-3.945698
71.883630,158.992247,-3.975944
71.916943,159.014725,-4.002255
