66.387178,150.569144,-0.000000
66.386299,150.569199,-0.000000
66.387373,150.569299,-0.000000
66.386542,150.569350,-0.000001
66.386579,150.569152,-0.000001
66.387733,150.569249,0.000000
66.385988,150.569029,0.000000
66.386533,150.569157,0.000000
66.387833,150.569143,0.000000
66.388049,150.569251,0.000001
66.387065,150.569236,0.000001
66.386872,150.569235,0.000002
66.386120,150.568877,0.000002
66.385004,150.569481,0.000002
66.387445,150.569096,0.000002
66.387421,150.569208,0.000002
66.388207,150.568931,0.000002
66.387112,150.569268,0.000002
66.386274,150.569068,0.000003
66.387115,150.569146,0.000003
66.386300,150.569346,0.000003
66.386757,150.569049,0.000003
66.387230,150.569246,0.000004
66.387946,150.569509,0.000004
66.386266,150.569387,0.000004
66.387178,150.569206,0.000004
66.387104,150.569191,0.000004
66.385951,150.569148,0.000004
66.387873,150.569011,0.000003
66.385975,150.569372,0.000002
66.387289,150.569219,0.000003
66.386803,150.569226,0.000003
66.386743,150.569302,0.000002
66.386785,150.569196,0.000001
66.385612,150.568956,0.000002
66.387631,150.569109,0.000002
66.387875,150.569227,0.000002
66.387137,150.569146,0.000001
66.387462,150.568973,0.000001
66.387925,150.568976,0.000001
66.387316,150.569173,-0.000000
66.386630,150.569141,-0.000000
66.387692,150.569138,-0.000001
66.386861,150.569175,-0.000000
66.386832,150.569191,0.000001
66.387296,150.569201,0.000001
66.385588,150.568962,0.000002
66.385462,150.569469,0.000001
66.386557,150.569149,0.000002
66.387694,150.569316,0.000003
66.388114,150.569436,0.000003
66.387610,150.569085,0.000003
66.387419,150.569182,0.000003
66.386334,150.569191,0.000004
66.386396,150.569295,0.000003
66.387607,150.569303,0.000003
66.387697,150.569356,0.000003
66.387080,150.569252,0.000003
66.388591,150.568962,0.000002
66.386564,150.569187,0.000002
66.389128,150.569456,0.000003
66.387228,150.569073,0.000003
66.387200,150.569337,0.000004
66.386737,150.569257,0.000004
66.387043,150.569101,0.000003
66.386465,150.569037,0.000004
66.387306,150.569044,0.000004
66.386775,150.569113,0.000005
66.386662,150.569221,0.000005
66.385687,150.568853,0.000005
66.385496,150.569417,0.000005
66.386672,150.569170,0.000006
66.385316,150.569457,0.000005
66.388221,150.569373,0.000006
66.387952,150.569059,0.000005
66.385887,150.569002,0.000006
66.387287,150.569159,0.000006
66.386378,150.569259,0.000006
66.387415,150.569307,0.000006
66.386666,150.569162,0.000007
66.388811,150.569445,0.000007
66.387258,150.569157,0.000006
66.387258,150.569157,0.000006
66.385987,150.569275,0.000006
66.387820,150.569041,0.000006
66.386087,150.569246,0.000005
66.385597,150.569472,0.000005
66.388350,150.569513,0.000004
66.386659,150.569171,0.000003
66.386170,150.569219,0.000003
66.387648,150.569480,0.000003
66.387202,150.569218,0.000004
66.386850,150.569237,0.000004
66.386836,150.569171,0.000004
66.385790,150.569530,0.000004
66.385829,150.569395,0.000003
66.387652,150.569247,0.000003
66.386327,150.569191,0.000003
66.386462,150.569167,0.000003
66.385742,150.568825,0.000004
66.386433,150.569075,0.000004
