28.8393413,28.84279491,28.84064302,,0,0,0
28.83753396,28.84459315,28.83848222,,-0.001807343,0.001798237,-0.002160794
28.8361718,28.84445989,28.83811193,,-0.003169495,0.00166498,-0.002531087
28.83718562,28.84385333,28.83846282,,-0.002155677,0.001058419,-0.002180201
28.82569486,28.84512824,28.8261393,,-0.013646436,0.002333326,-0.014503712
28.83686931,28.84515497,28.83822902,,-0.002471989,0.002360058,-0.002413993
28.83042504,28.84549062,28.84052012,,-0.008916256,0.002695709,-0.000122898
28.83962142,28.8437402,28.84090527,,0.000280116,0.000945291,0.000262257
28.83381087,28.84283912,28.83715828,,-0.005530434,4.42082E-05,-0.003484741
28.8356154,28.84403125,28.83585102,,-0.003725896,0.001236338,-0.004792001
28.82819324,28.8444255,28.83823431,,-0.011148057,0.001630586,-0.00240871
28.82580052,28.84675782,28.82691468,,-0.013540783,0.003962906,-0.013728335
28.83874657,28.84668911,28.84058992,,-0.000594733,0.003894202,-5.30994E-05
28.83369179,28.84509572,28.83532551,,-0.005649511,0.002300807,-0.005317502
28.84406827,28.8438796,28.84529303,,0.004726972,0.001084693,0.004650009
28.83877478,28.84552514,28.83903673,,-0.000566519,0.002730232,-0.001606289
28.83777324,28.84457308,28.8413893,,-0.00156806,0.001778169,0.000746283
28.823699,28.84355543,28.82579851,,-0.015642303,0.000760513,-0.014844508
28.8365942,28.84421023,28.83799961,,-0.002747095,0.001415317,-0.002643409
28.83869376,28.84597097,28.83939979,,-0.00064754,0.003176053,-0.001243228
28.82631733,28.8301473,28.8261378,,-0.013023974,-0.012647613,-0.014505215
28.83626776,28.84389611,28.83860912,,-0.00307354,0.001101198,-0.002033897
28.84433982,28.84341475,28.84483012,,0.004998524,0.000619839,0.004187108
28.84058546,28.84054997,28.85126088,,0.00124416,-0.002244937,0.010617866
28.83533191,28.83652863,28.84914594,,-0.004009388,-0.006266283,0.00850292
28.83351867,28.8345629,28.84831543,,-0.005822633,-0.008232014,0.007672409
28.82896672,28.83046221,28.84880451,,-0.010374584,-0.012332698,0.008161497
28.83224184,28.83242494,28.84711995,,-0.007099462,-0.010369969,0.006476935
28.83421727,28.83422357,28.84777104,,-0.005124031,-0.00857134,0.007128026
28.83381925,28.83364643,28.84740825,,-0.005522049,-0.009148483,0.006765237
28.84309302,28.83590391,28.83547846,,0.003751716,-0.006891001,-0.005164561
28.84817277,28.84107158,28.8554449,,0.008831472,-0.001723328,0.014801883
28.84850729,28.84085355,28.8533638,,0.009165987,-0.001941358,0.012720784
28.84641583,28.82636725,28.85109719,,0.007074533,-0.016427658,0.010454171
28.84300692,28.84166912,28.85377707,,0.003665621,-0.00112579,0.013134051
28.85242048,28.84306277,28.85448478,,0.013079183,0.000267858,0.013841768
28.84492592,28.84331908,28.85466088,,0.005584619,0.00052417,0.014017868
28.85013425,28.84248193,28.85467908,,0.010792951,-0.000312984,0.014036068
28.85126407,28.8455616,28.85841275,,0.01192277,0.002766689,0.017769731
28.84721512,28.8415412,28.8537553,,0.007873816,-0.001253709,0.013112279
28.84640392,28.84058558,28.85446612,,0.007062623,-0.002209335,0.013823103
28.84316025,28.84233521,28.85294209,,0.003818946,-0.000459706,0.012299078
28.83940809,28.85101599,28.84567946,,6.6787E-05,0.008221074,0.005036447
28.84290255,28.84448715,28.85477906,,0.003561255,0.001692238,0.014136043
28.82897195,28.831627,28.84769453,,-0.010369347,-0.011167917,0.007051517
28.83020315,28.83322599,28.8497268,,-0.009138149,-0.009568924,0.009083779
28.84080424,28.83803928,28.84607318,,0.001462938,-0.004755631,0.005430162
28.83038698,28.83156735,28.8505209,,-0.00895432,-0.011227566,0.009877879
28.82996664,28.83866893,28.8419056,,-0.009374659,-0.004125985,0.001262581
28.839484,28.84281071,28.85025838,,0.000142701,1.5801E-05,0.009615367
28.83535834,28.84686823,28.84479218,,-0.003982955,0.004073322,0.004149166
28.84321821,28.85205348,28.85749448,,0.003876907,0.009258571,0.016851461
28.83341411,28.84999076,28.84497959,,-0.005927191,0.007195847,0.004336573
28.84268634,28.84324805,28.84705682,,0.003345037,0.000453138,0.006413808
28.84021324,28.84870045,28.8473225,,0.000871945,0.005905536,0.006679487
28.8418141,28.84409241,28.85270839,,0.002472799,0.001297494,0.012065371
28.83405478,28.84151741,28.85328441,,-0.005286516,-0.001277503,0.012641397
28.8260187,28.82833223,28.84398976,,-0.013322602,-0.014462686,0.003346748
28.83853707,28.83969106,28.84816474,,-0.000804225,-0.003103848,0.007521721
28.83936421,28.84046869,28.84874639,,2.29119E-05,-0.002326223,0.008103374
28.8337285,28.84201937,28.8500985,,-0.005612802,-0.000775538,0.009455479
28.84100624,28.84205224,28.85061108,,0.001664937,-0.000742677,0.00996806
28.84109159,28.84153361,28.84952122,,0.001750294,-0.001261302,0.008878202
28.84145315,28.841662,28.84920481,,0.002111846,-0.00113291,0.008561792
28.84184721,28.84248846,28.85195508,,0.002505907,-0.000306455,0.011312061
28.84320633,28.84381499,28.85120755,,0.003865028,0.001020074,0.010564532
28.83781087,28.8406457,28.84789499,,-0.001530433,-0.002149216,0.007251978
28.8371855,28.84176597,28.84926264,,-0.002155801,-0.001028942,0.008619625
28.85927388,28.8705932,28.87684771,,0.019932585,0.02779829,0.036204691
28.84021896,28.84334095,28.8499559,,0.000877661,0.000546041,0.009312886
28.83844103,28.8436047,28.85071385,,-0.000900274,0.00080979,0.010070836
28.8663651,28.84703017,28.86557773,,0.027023805,0.004235262,0.024934713
28.83276845,28.84623381,28.84425304,,-0.006572845,0.003438898,0.003610019
28.83846286,28.84356957,28.84894384,,-0.000878436,0.000774657,0.008300828
28.8391424,28.84516196,28.85119688,,-0.000198904,0.002367053,0.010553859
28.84420082,28.84686446,28.8531973,,0.004859517,0.004069553,0.01255428
28.83247083,28.84503081,28.85016115,,-0.006870472,0.002235897,0.009518138
28.84781591,28.85691383,28.86653079,,0.008474607,0.014118919,0.025887773
28.83960471,28.84392185,28.8501251,,0.00026341,0.001126941,0.009482087
28.83900012,28.84378118,28.84955807,,-0.000341178,0.000986269,0.00891505
28.83176179,28.84489559,28.8421723,,-0.007579509,0.002100677,0.001529287
28.84215921,28.84284695,28.85191426,,0.002817906,5.20424E-05,0.011271243
28.83706264,28.84368474,28.84984995,,-0.002278659,0.00088983,0.009206936
28.84110051,28.84823672,28.85334173,,0.00175921,0.005441807,0.012698712
28.86428895,28.88430636,28.88221559,,0.024947649,0.041511448,0.041572569
28.84348379,28.85148143,28.85486924,,0.004142493,0.008686514,0.014226224
28.83585484,28.84768786,28.85192121,,-0.003486462,0.00489295,0.011278199
28.85831456,28.84143325,28.85650853,,0.018973259,-0.001361659,0.015865512
